year,manufacturer,fuelType,name,transmission,engine,mileage,listingPrice,variant,age
2013.0,Honda,Petrol,Honda Civic 2013 for sale in Karachi,Automatic,1800cc,"65,600 km",3995000.0,Civic,12.0
2013.0,Mitsubishi,Petrol,Mitsubishi Minicab 2013 for sale in Karachi,Automatic,660cc,"132,000 km",1550000.0,Minicab,12.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"67,950 km",4980000.0,Raize,5.0
2021.0,BMW,Electric,BMW iX 2021 for sale in Karachi,Automatic,cc,"16,200 km",29900000.0,iX,4.0
2018.0,Honda,Petrol,Honda City 2018 for sale in Karachi,Manual,1300cc,"169,000 km",3200000.0,City,7.0
2024.0,Suzuki,Petrol,Suzuki Alto 2024 for sale in Karachi,Manual,660cc,"27,000 km",2750000.0,Alto,1.0
2011.0,Suzuki,Petrol,Suzuki Mehran 2011 for sale in Karachi,Manual,800cc,"100,000 km",529000.0,Mehran,14.0
2021.0,Toyota,Petrol,Toyota Yaris Sedan 2021 for sale in Karachi,Automatic,1300cc,"90,000 km",3999500.0,Yaris Sedan,4.0
2007.0,Suzuki,Petrol,Suzuki Cultus 2007 for sale in Karachi,Manual,1000cc,"10,000 km",830000.0,Cultus,18.0
2024.0,KIA,Petrol,KIA Picanto 2024 for sale in Karachi,Manual,1000cc,60 km,3500000.0,Picanto,1.0
2009.0,Toyota,Petrol,Toyota Prado 2009 for sale in Karachi,Automatic,4000cc,"30,033 km",16900000.0,Prado,16.0
2007.0,Suzuki,Petrol,Suzuki Cultus 2007 for sale in Karachi,Manual,1000cc,"75,000 km",775000.0,Cultus,18.0
2009.0,Suzuki,CNG,Suzuki Alto 2009 for sale in Karachi,Manual,1000cc,"98,000 km",995000.0,Alto,16.0
2015.0,Daihatsu,Petrol,Daihatsu Mira 2015 for sale in Karachi,Automatic,660cc,"88,200 km",2500000.0,Mira,10.0
2015.0,Toyota,Petrol,Toyota Corolla 2015 for sale in Karachi,Manual,1300cc,"200,000 km",3350000.0,Corolla,10.0
1997.0,Suzuki,Petrol,Suzuki Khyber 1997 for sale in Karachi,Manual,1000cc,"90,000 km",370000.0,Khyber,28.0
2022.0,Toyota,Petrol,Toyota Corolla 2022 for sale in Karachi,Automatic,1598cc,"57,000 km",5450000.0,Corolla,3.0
1980.0,Suzuki,Petrol,Suzuki Bolan 1980 for sale in Karachi,Manual,800cc,"5,000 km",330000.0,Bolan,45.0
2017.0,Honda,Petrol,Honda Civic 2017 for sale in Karachi,Automatic,1800cc,"52,000 km",4650000.0,Civic,8.0
2008.0,Honda,Hybrid,Honda Civic 2008 for sale in Karachi,Automatic,1300cc,"125,000 km",2650000.0,Civic,17.0
2009.0,Suzuki,Petrol,Suzuki Alto 2009 for sale in Karachi,Manual,1000cc,"190,000 km",1019000.0,Alto,16.0
2008.0,Toyota,Petrol,Toyota Vitz 2008 for sale in Karachi,Automatic,1000cc,"102,500 km",2135000.0,Vitz,17.0
2017.0,Suzuki,Petrol,Suzuki Mehran 2017 for sale in Karachi,Manual,796cc,"31,865 km",1300000.0,Mehran,8.0
2006.0,Suzuki,Petrol,Suzuki Cultus 2006 for sale in Karachi,Manual,1000cc,"100,000 km",725000.0,Cultus,19.0
2022.0,Changan,Petrol,Changan Alsvin 2022 for sale in Karachi,Automatic,1500cc,"45,650 km",3495000.0,Alsvin,3.0
2022.0,KIA,Petrol,KIA Sorento 2022 for sale in Karachi,Automatic,2400cc,"29,222 km",7995000.0,Sorento,3.0
2011.0,Suzuki,Petrol,Suzuki Alto 2011 for sale in Karachi,Manual,1000cc,"109,000 km",1250000.0,Alto,14.0
2007.0,Honda,Petrol,Honda Life 2007 for sale in Karachi,Automatic,660cc,500 km,1420000.0,Life,18.0
2005.0,Suzuki,Petrol,Suzuki Cultus 2005 for sale in Karachi,Manual,1000cc,"110,000 km",680000.0,Cultus,20.0
2011.0,Toyota,Petrol,Toyota Corolla 2011 for sale in Karachi,Manual,1300cc,"132,500 km",2150000.0,Corolla,14.0
2009.0,Suzuki,Petrol,Suzuki Alto 2009 for sale in Karachi,Manual,1000cc,"190,000 km",950000.0,Alto,16.0
2011.0,Toyota,Hybrid,Toyota Prius 2011 for sale in Karachi,Automatic,1800cc,"195,000 km",3550000.0,Prius,14.0
1997.0,Suzuki,Petrol,Suzuki Mehran 1997 for sale in Karachi,Manual,800cc,"121,211 km",415000.0,Mehran,28.0
2005.0,Toyota,Petrol,Toyota Corolla 2005 for sale in Karachi,Manual,1800cc,"135,000 km",1950000.0,Corolla,20.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"40,000 km",6150000.0,Raize,5.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"35,000 km",5750000.0,Raize,5.0
2008.0,Toyota,Petrol,Toyota Land Cruiser 2008 for sale in Karachi,Automatic,4608cc,"95,000 km",22600000.0,Land Cruiser,17.0
2001.0,Mercedes Benz,Petrol,Mercedes Benz C Class 2001 for sale in Karachi,Automatic,2398cc,"87,000 km",3125000.0,Benz C Class,24.0
2005.0,Suzuki,CNG,Suzuki Bolan 2005 for sale in Karachi,Manual,800cc,"94,000 km",730000.0,Bolan,20.0
2008.0,Toyota,Petrol,Toyota Passo 2008 for sale in Karachi,Automatic,1000cc,"160,000 km",2000000.0,Passo,17.0
2021.0,Suzuki,Petrol,Suzuki Cultus 2021 for sale in Karachi,Manual,1000cc,"17,100 km",3200000.0,Cultus,4.0
2019.0,Honda,Hybrid,Honda Vezel 2019 for sale in Karachi,Automatic,1500cc,"48,000 km",8000000.0,Vezel,6.0
2019.0,Suzuki,Petrol,Suzuki Cultus 2019 for sale in Karachi,Manual,1000cc,"51,000 km",2575000.0,Cultus,6.0
1995.0,Honda,Petrol,Honda Civic 1995 for sale in Karachi,Manual,1500cc,"100,000 km",900000.0,Civic,30.0
2002.0,Toyota,Petrol,Toyota Platz 2002 for sale in Karachi,Automatic,1000cc,"185,000 km",1450000.0,Platz,23.0
1987.0,Suzuki,Petrol,Suzuki FX 1987 for sale in Karachi,Manual,800cc,"10,000 km",155000.0,FX,38.0
1995.0,Suzuki,Petrol,Suzuki Mehran 1995 for sale in Karachi,Manual,800cc,"80,000 km",340000.0,Mehran,30.0
2022.0,KIA,Petrol,KIA Sportage 2022 for sale in Karachi,Automatic,2000cc,"53,000 km",6450000.0,Sportage,3.0
2019.0,Toyota,Petrol,Toyota Corolla 2019 for sale in Karachi,Manual,1300cc,"80,000 km",3950000.0,Corolla,6.0
2023.0,Toyota,Petrol,Toyota Yaris Sedan 2023 for sale in Karachi,Automatic,1300cc,100 km,5050000.0,Yaris Sedan,2.0
2007.0,Suzuki,Petrol,Suzuki Cultus 2007 for sale in Karachi,Manual,1000cc,"75,000 km",950000.0,Cultus,18.0
2007.0,Suzuki,Petrol,Suzuki Cultus 2007 for sale in Karachi,Manual,1000cc,"42,782 km",950000.0,Cultus,18.0
2011.0,Honda,Hybrid,Honda CR-Z 2011 for sale in Karachi,Manual,1500cc,"80,000 km",3100000.0,CR-Z,14.0
2018.0,Mazda,Petrol,Mazda Flair 2018 for sale in Karachi,Automatic,660cc,"57,000 km",2039000.0,Flair,7.0
2009.0,Honda,Petrol,Honda City 2009 for sale in Karachi,Manual,1300cc,"250,000 km",2150000.0,City,16.0
2005.0,Daihatsu,Petrol,Daihatsu Cuore 2005 for sale in Karachi,Automatic,800cc,"111,111 km",750000.0,Cuore,20.0
2010.0,Suzuki,Petrol,Suzuki Wagon R 2010 for sale in Karachi,Automatic,660cc,"105,000 km",1750000.0,Wagon R,15.0
2009.0,Toyota,Petrol,Toyota Corolla 2009 for sale in Karachi,Manual,1300cc,"150,000 km",1850000.0,Corolla,16.0
2012.0,Toyota,Petrol,Toyota Corolla 2012 for sale in Karachi,Manual,1300cc,"300,000 km",2400000.0,Corolla,13.0
2007.0,Suzuki,Petrol,Suzuki Alto 2007 for sale in Karachi,Manual,1000cc,"182,000 km",800000.0,Alto,18.0
2020.0,Toyota,Petrol,Toyota Yaris Hatchback 2020 for sale in Karachi,Automatic,1000cc,"73,000 km",4000000.0,Yaris Hatchback,5.0
2018.0,Honda,Petrol,Honda City 2018 for sale in Karachi,Automatic,1300cc,"75,000 km",3340000.0,City,7.0
1994.0,Honda,Petrol,Honda Accord 1994 for sale in Karachi,Manual,1800cc,"100,000 km",785000.0,Accord,31.0
2019.0,Toyota,Petrol,Toyota Corolla 2019 for sale in Karachi,Automatic,1800cc,"109,000 km",4900000.0,Corolla,6.0
2022.0,Toyota,Petrol,Toyota Corolla 2022 for sale in Karachi,Automatic,1800cc,"22,000 km",7300000.0,Corolla,3.0
2022.0,Suzuki,Petrol,Suzuki Alto 2022 for sale in Karachi,Manual,660cc,"27,000 km",2425000.0,Alto,3.0
1999.0,Toyota,Petrol,Toyota Corolla 1999 for sale in Karachi,Manual,1300cc,"75,000 km",1600000.0,Corolla,26.0
2007.0,Toyota,Petrol,Toyota Vitz 2007 for sale in Karachi,Automatic,1000cc,"106,000 km",2250000.0,Vitz,18.0
2017.0,Toyota,Petrol,Toyota Corolla 2017 for sale in Karachi,Automatic,1600cc,"113,000 km",3700000.0,Corolla,8.0
2012.0,Mercedes Benz,Petrol,Mercedes Benz E Class 2012 for sale in Karachi,Automatic,1800cc,"75,000 km",9000000.0,Benz E Class,13.0
2017.0,Nissan,Petrol,Nissan Clipper 2017 for sale in Karachi,Automatic,660cc,"80,000 km",2200000.0,Clipper,8.0
2006.0,Suzuki,Petrol,Suzuki Cultus 2006 for sale in Karachi,Manual,1000cc,"68,000 km",940000.0,Cultus,19.0
2021.0,MG,Petrol,MG HS 2021 for sale in Karachi,Automatic,1500cc,"49,105 km",5900000.0,HS,4.0
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"16,000 km",3450000.0,Mira,3.0
2011.0,Suzuki,Petrol,Suzuki Cultus 2011 for sale in Karachi,Manual,1000cc,"55,000 km",1080000.0,Cultus,14.0
2017.0,Suzuki,Petrol,Suzuki Swift 2017 for sale in Karachi,Manual,1300cc,"89,000 km",2120000.0,Swift,8.0
2023.0,Hyundai,Petrol,Hyundai Tucson 2023 for sale in Karachi,Automatic,2000cc,"48,000 km",8250000.0,Tucson,2.0
2006.0,Chevrolet,Petrol,Chevrolet Joy 2006 for sale in Karachi,Manual,800cc,"1,999 km",370000.0,Joy,19.0
2007.0,Toyota,Petrol,Toyota Passo 2007 for sale in Karachi,Automatic,1000cc,1 km,1739000.0,Passo,18.0
2007.0,Suzuki,Petrol,Suzuki Cultus 2007 for sale in Karachi,Manual,1000cc,"98,296 km",800000.0,Cultus,18.0
2005.0,Honda,Petrol,Honda Civic 2005 for sale in Karachi,Manual,1500cc,"120,000 km",1475000.0,Civic,20.0
2010.0,Honda,Petrol,Honda Civic 2010 for sale in Karachi,Automatic,1800cc,"100,000 km",2400000.0,Civic,15.0
2013.0,Toyota,Petrol,Toyota Vitz 2013 for sale in Karachi,Automatic,1000cc,"88,000 km",2500000.0,Vitz,12.0
2014.0,Daihatsu,Petrol,Daihatsu Mira 2014 for sale in Karachi,Automatic,660cc,"72,700 km",2500000.0,Mira,11.0
2017.0,Suzuki,Petrol,Suzuki Cultus 2017 for sale in Karachi,Manual,1000cc,"72,000 km",2100000.0,Cultus,8.0
2022.0,Suzuki,Petrol,Suzuki Swift 2022 for sale in Karachi,Automatic,1200cc,"30,000 km",4400000.0,Swift,3.0
2020.0,Suzuki,Petrol,Suzuki Alto 2020 for sale in Karachi,Manual,660cc,"12,340 km",2250000.0,Alto,5.0
2021.0,MG,Petrol,MG HS 2021 for sale in Karachi,Automatic,1500cc,"40,536 km",6300000.0,HS,4.0
2008.0,Suzuki,Petrol,Suzuki Alto 2008 for sale in Karachi,Manual,1000cc,"105,000 km",1375000.0,Alto,17.0
2006.0,Suzuki,Petrol,Suzuki Bolan 2006 for sale in Karachi,Manual,800cc,"10,000 km",600000.0,Bolan,19.0
2007.0,Honda,Petrol,Honda City 2007 for sale in Karachi,Automatic,1300cc,"200,000 km",2025000.0,City,18.0
2023.0,Peugeot,Petrol,Peugeot 2008 2023 for sale in Karachi,Automatic,1200cc,"45,000 km",5700000.0,2008,2.0
2012.0,Suzuki,Petrol,Suzuki Cultus 2012 for sale in Karachi,Manual,1000cc,"70,000 km",1420000.0,Cultus,13.0
2009.0,Honda,Petrol,Honda City 2009 for sale in Karachi,Manual,1300cc,"250,000 km",2150000.0,City,16.0
1984.0,Daihatsu,Diesel,Daihatsu Charade 1984 for sale in Karachi,Manual,1000cc,"55,000 km",390000.0,Charade,41.0
2020.0,Toyota,Petrol,Toyota Prado 2020 for sale in Karachi,Automatic,2700cc,"35,300 km",27500000.0,Prado,5.0
2020.0,Suzuki,Petrol,Suzuki Bolan 2020 for sale in Karachi,Manual,800cc,"21,000 km",1800000.0,Bolan,5.0
2017.0,Toyota,Diesel,Toyota Hilux 2017 for sale in Karachi,Automatic,3000cc,"84,000 km",8500000.0,Hilux,8.0
1996.0,Hyundai,LPG,Hyundai Excel 1996 for sale in Karachi,Manual,1500cc,"150,000 km",450000.0,Excel,29.0
1999.0,Honda,Petrol,Honda Civic 1999 for sale in Karachi,Automatic,1600cc,"217,000 km",1490000.0,Civic,26.0
2022.0,Daihatsu,Petrol,Daihatsu Cast 2022 for sale in Karachi,Automatic,660cc,"20,000 km",3850000.0,Cast,3.0
2020.0,Changan,Petrol,Changan Karvaan 2020 for sale in Karachi,Manual,1000cc,"125,000 km",2150000.0,Karvaan,5.0
2011.0,Toyota,Hybrid,Toyota Harrier 2011 for sale in Karachi,Automatic,2500cc,"90,000 km",7000000.0,Harrier,14.0
2011.0,Suzuki,Petrol,Suzuki Cultus 2011 for sale in Karachi,Manual,1000cc,"50,000 km",1520000.0,Cultus,14.0
2013.0,Honda,Petrol,Honda Civic 2013 for sale in Karachi,Automatic,1800cc,"65,000 km",3100000.0,Civic,12.0
2015.0,Suzuki,Petrol,Suzuki Cultus 2015 for sale in Karachi,Manual,1000cc,"28,000 km",1700000.0,Cultus,10.0
2012.0,Suzuki,Petrol,Suzuki Swift 2012 for sale in Karachi,Manual,1300cc,"101,538 km",1675000.0,Swift,13.0
2004.0,Suzuki,Petrol,Suzuki Mehran 2004 for sale in Karachi,Manual,800cc,"9,000 km",430000.0,Mehran,21.0
2007.0,Suzuki,Petrol,Suzuki Bolan 2007 for sale in Karachi,Manual,800cc,"2,007 km",790000.0,Bolan,18.0
2013.0,Mitsubishi,Petrol,Mitsubishi EK Custom 2013 for sale in Karachi,Automatic,660cc,"31,000 km",2000000.0,EK Custom,12.0
2004.0,Daihatsu,Petrol,Daihatsu Cuore 2004 for sale in Karachi,Automatic,800cc,"12,384 km",950000.0,Cuore,21.0
1991.0,Suzuki,Petrol,Suzuki Khyber 1991 for sale in Karachi,Manual,1000cc,"37,000 km",230000.0,Khyber,34.0
2020.0,Suzuki,Petrol,Suzuki Cultus 2020 for sale in Karachi,Manual,1000cc,"90,000 km",2700000.0,Cultus,5.0
2024.0,Hyundai,Hybrid,Hyundai Santa Fe 2024 for sale in Karachi,Automatic,1600cc,"17,000 km",12590000.0,Santa Fe,1.0
2011.0,Suzuki,Petrol,Suzuki Jimny 2011 for sale in Karachi,Manual,660cc,"121,000 km",2000000.0,Jimny,14.0
2017.0,Honda,Petrol,Honda BR-V 2017 for sale in Karachi,Automatic,1500cc,"58,000 km",3750000.0,BR-V,8.0
2015.0,Suzuki,Petrol,Suzuki Swift 2015 for sale in Karachi,Manual,1300cc,"97,000 km",2100000.0,Swift,10.0
1998.0,Suzuki,Petrol,Suzuki Mehran 1998 for sale in Karachi,Manual,800cc,"200,000 km",409000.0,Mehran,27.0
2024.0,Hyundai,Petrol,Hyundai Tucson 2024 for sale in Karachi,Automatic,2000cc,"16,000 km",8500000.0,Tucson,1.0
2014.0,Suzuki,Petrol,Suzuki Mehran 2014 for sale in Karachi,Manual,796cc,"85,000 km",1075000.0,Mehran,11.0
2014.0,Suzuki,Petrol,Suzuki Wagon R 2014 for sale in Karachi,Manual,1000cc,"43,900 km",2680000.0,Wagon R,11.0
2007.0,Toyota,Petrol,Toyota Camry 2007 for sale in Karachi,Automatic,2400cc,"194,000 km",3250000.0,Camry,18.0
2006.0,Suzuki,Petrol,Suzuki Mehran 2006 for sale in Karachi,Manual,800cc,"96,000 km",720000.0,Mehran,19.0
2010.0,Suzuki,Petrol,Suzuki Mehran 2010 for sale in Karachi,Manual,800cc,"70,000 km",800000.0,Mehran,15.0
2022.0,Audi,Electric,Audi e-tron 2022 for sale in Karachi,Automatic,cc,800 km,22500000.0,e-tron,3.0
2020.0,Mercedes Benz,Petrol,Mercedes Benz E Class 2020 for sale in Karachi,Automatic,1500cc,"9,000 km",25500000.0,Benz E Class,5.0
2004.0,KIA,LPG,KIA Sportage 2004 for sale in Karachi,Manual,2000cc,786 km,700000.0,Sportage,21.0
2022.0,KIA,Petrol,KIA Sportage 2022 for sale in Karachi,Automatic,2000cc,"5,480 km",7640000.0,Sportage,3.0
2008.0,Toyota,Petrol,Toyota Vitz 2008 for sale in Karachi,Automatic,1500cc,"150,000 km",2200000.0,Vitz,17.0
2016.0,Toyota,Petrol,Toyota Corolla 2016 for sale in Karachi,Manual,1300cc,"97,000 km",3075000.0,Corolla,9.0
2021.0,Toyota,Petrol,Toyota Corolla 2021 for sale in Karachi,Automatic,1598cc,"27,000 km",5400000.0,Corolla,4.0
2010.0,Suzuki,Petrol,Suzuki Mehran 2010 for sale in Karachi,Manual,800cc,"70,000 km",800000.0,Mehran,15.0
2006.0,Honda,Petrol,Honda City 2006 for sale in Karachi,Manual,1300cc,"50,000 km",1675000.0,City,19.0
2023.0,Hyundai,Petrol,Hyundai Tucson 2023 for sale in Karachi,Automatic,2000cc,"12,000 km",8300000.0,Tucson,2.0
2014.0,Toyota,Petrol,Toyota Corolla 2014 for sale in Karachi,Manual,1300cc,"82,000 km",3400000.0,Corolla,11.0
2011.0,Suzuki,Petrol,Suzuki Mehran 2011 for sale in Karachi,Manual,800cc,"150,000 km",650000.0,Mehran,14.0
2013.0,Suzuki,Petrol,Suzuki Ravi 2013 for sale in Karachi,Manual,800cc,"100,000 km",850000.0,Ravi,12.0
2010.0,Suzuki,Petrol,Suzuki Bolan 2010 for sale in Karachi,Manual,800cc,"66,999 km",750000.0,Bolan,15.0
2013.0,Dongfeng,Petrol,Dongfeng Guru 2013 for sale in Karachi,Manual,3299cc,"100,000 km",1300000.0,Guru,12.0
2021.0,Toyota,Petrol,Toyota Corolla 2021 for sale in Karachi,Automatic,1600cc,"63,500 km",5180000.0,Corolla,4.0
2022.0,Suzuki,Petrol,Suzuki Cultus 2022 for sale in Karachi,Automatic,1000cc,"71,000 km",3349000.0,Cultus,3.0
2013.0,Daihatsu,Petrol,Daihatsu Mira 2013 for sale in Karachi,Automatic,660cc,"92,000 km",2600000.0,Mira,12.0
2014.0,Daihatsu,Petrol,Daihatsu Mira 2014 for sale in Karachi,Automatic,660cc,"86,000 km",2420000.0,Mira,11.0
2021.0,Mercedes Benz,Petrol,Mercedes Benz E Class 2021 for sale in Karachi,Automatic,1500cc,"5,000 km",32000000.0,Benz E Class,4.0
2020.0,Audi,Petrol,Audi Q3 2020 for sale in Karachi,Automatic,1400cc,"55,000 km",12500000.0,Q3,5.0
2017.0,Suzuki,Petrol,Suzuki Ravi 2017 for sale in Karachi,Manual,800cc,"48,232 km",880000.0,Ravi,8.0
2023.0,Toyota,Petrol,Toyota Yaris Hatchback 2023 for sale in Karachi,Automatic,1000cc,"4,999 km",4100000.0,Yaris Hatchback,2.0
2019.0,Toyota,Hybrid,Toyota Sienta 2019 for sale in Karachi,Automatic,1500cc,"131,000 km",5850000.0,Sienta,6.0
2024.0,Toyota,Petrol,Toyota Yaris Sedan 2024 for sale in Karachi,Automatic,1300cc,"1,700 km",4980000.0,Yaris Sedan,1.0
2015.0,Suzuki,Petrol,Suzuki Cultus 2015 for sale in Karachi,Manual,1000cc,"90,000 km",1595000.0,Cultus,10.0
2022.0,BMW,Electric,BMW 7 Series 2022 for sale in Karachi,Automatic,cc,"1,500 km",62500000.0,7 Series,3.0
2019.0,Toyota,Petrol,Toyota Corolla 2019 for sale in Karachi,Automatic,1800cc,"52,000 km",5440000.0,Corolla,6.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"39,752 km",4999999.0,Raize,5.0
2017.0,Suzuki,Petrol,Suzuki Swift 2017 for sale in Karachi,Manual,1300cc,"88,000 km",2300000.0,Swift,8.0
2002.0,Honda,Petrol,Honda Civic 2002 for sale in Karachi,Automatic,2400cc,"180,000 km",2050000.0,Civic,23.0
2014.0,Nissan,Petrol,Nissan Clipper 2014 for sale in Karachi,Automatic,660cc,"101,441 km",1775000.0,Clipper,11.0
2020.0,Toyota,Hybrid,Toyota Prius 2020 for sale in Karachi,Automatic,1800cc,"51,189 km",7850000.0,Prius,5.0
2006.0,Suzuki,Petrol,Suzuki Alto 2006 for sale in Karachi,Manual,1000cc,"113,000 km",749000.0,Alto,19.0
2022.0,Toyota,Petrol,Toyota Fortuner 2022 for sale in Karachi,Automatic,2700cc,"50,000 km",13850000.0,Fortuner,3.0
2016.0,Honda,Petrol,Honda City 2016 for sale in Karachi,Automatic,1300cc,"90,000 km",3350000.0,City,9.0
2007.0,Suzuki,Petrol,Suzuki Alto 2007 for sale in Karachi,Automatic,660cc,"160,000 km",1650000.0,Alto,18.0
2011.0,Honda,Petrol,Honda City 2011 for sale in Karachi,Automatic,1300cc,"104,000 km",2550000.0,City,14.0
2002.0,Honda,Petrol,Honda Civic 2002 for sale in Karachi,Manual,1500cc,"185,000 km",1490000.0,Civic,23.0
2019.0,Toyota,Hybrid,Toyota C-HR 2019 for sale in Karachi,Automatic,1800cc,"68,000 km",8650000.0,C-HR,6.0
2008.0,Suzuki,Petrol,Suzuki Mehran 2008 for sale in Karachi,Manual,800cc,"80,172 km",690000.0,Mehran,17.0
2009.0,Suzuki,Petrol,Suzuki Alto 2009 for sale in Karachi,Manual,1000cc,786 km,1125000.0,Alto,16.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"69,329 km",5250000.0,Raize,5.0
2013.0,Suzuki,Petrol,Suzuki Cultus 2013 for sale in Karachi,Manual,1000cc,"49,000 km",1335000.0,Cultus,12.0
2022.0,Toyota,Diesel,Toyota Fortuner 2022 for sale in Karachi,Automatic,2800cc,"46,000 km",15950000.0,Fortuner,3.0
2015.0,Mercedes Benz,Petrol,Mercedes Benz C Class 2015 for sale in Karachi,Automatic,4000cc,"80,000 km",25500000.0,Benz C Class,10.0
2011.0,Nissan,Petrol,Nissan Juke 2011 for sale in Karachi,Automatic,1500cc,"160,000 km",2750000.0,Juke,14.0
2013.0,Honda,Petrol,Honda Civic 2013 for sale in Karachi,Automatic,1800cc,"106,000 km",3350000.0,Civic,12.0
2016.0,Honda,Petrol,Honda City 2016 for sale in Karachi,Automatic,1500cc,"82,300 km",3250000.0,City,9.0
2011.0,Suzuki,Petrol,Suzuki Mehran 2011 for sale in Karachi,Manual,800cc,"88,000 km",1000000.0,Mehran,14.0
2014.0,Toyota,Hybrid,Toyota Crown 2014 for sale in Karachi,Automatic,2500cc,"135,000 km",11200000.0,Crown,11.0
2023.0,KIA,Petrol,KIA Sportage 2023 for sale in Karachi,Automatic,2000cc,"36,000 km",8200000.0,Sportage,2.0
2017.0,Suzuki,Petrol,Suzuki Cultus 2017 for sale in Karachi,Manual,1000cc,"62,000 km",1700000.0,Cultus,8.0
2012.0,Honda,Petrol,Honda City 2012 for sale in Karachi,Automatic,1300cc,"100,000 km",2550000.0,City,13.0
2011.0,Daihatsu,Petrol,Daihatsu Hijet 2011 for sale in Karachi,Automatic,660cc,"120,000 km",1700000.0,Hijet,14.0
2016.0,Suzuki,Petrol,Suzuki Bolan 2016 for sale in Karachi,Manual,800cc,"75,000 km",900000.0,Bolan,9.0
2010.0,Suzuki,Petrol,Suzuki Every Wagon 2010 for sale in Karachi,Automatic,660cc,"105,000 km",1750000.0,Every Wagon,15.0
2022.0,Suzuki,Petrol,Suzuki Alto 2022 for sale in Karachi,Manual,660cc,"76,213 km",2400000.0,Alto,3.0
2022.0,Suzuki,Petrol,Suzuki Alto 2022 for sale in Karachi,Manual,660cc,"97,000 km",2400000.0,Alto,3.0
2006.0,Honda,Petrol,Honda Civic 2006 for sale in Karachi,Manual,1600cc,"138,000 km",1500000.0,Civic,19.0
2010.0,Suzuki,Petrol,Suzuki Every 2010 for sale in Karachi,Automatic,660cc,"130,000 km",1470000.0,Every,15.0
2017.0,Honda,Petrol,Honda Civic 2017 for sale in Karachi,Automatic,1800cc,"75,000 km",4700000.0,Civic,8.0
1989.0,Suzuki,Petrol,Suzuki Khyber 1989 for sale in Karachi,Manual,1000cc,"5,000 km",470000.0,Khyber,36.0
2016.0,Suzuki,Petrol,Suzuki Cultus 2016 for sale in Karachi,Manual,1000cc,"53,000 km",1650000.0,Cultus,9.0
2022.0,Suzuki,Petrol,Suzuki Alto 2022 for sale in Karachi,Manual,660cc,"53,000 km",2430000.0,Alto,3.0
2014.0,Toyota,Petrol,Toyota Vitz 2014 for sale in Karachi,Automatic,1000cc,"85,000 km",3000000.0,Vitz,11.0
2017.0,Honda,Petrol,Honda BR-V 2017 for sale in Karachi,Automatic,1500cc,"75,000 km",3750000.0,BR-V,8.0
1996.0,Toyota,Diesel,Toyota Surf 1996 for sale in Karachi,Automatic,3000cc,1 km,3775000.0,Surf,29.0
2012.0,Daihatsu,Petrol,Daihatsu Cuore 2012 for sale in Karachi,Automatic,800cc,"12,300 km",1249000.0,Cuore,13.0
2009.0,Toyota,Petrol,Toyota Corolla 2009 for sale in Karachi,Manual,1800cc,"115,000 km",2450000.0,Corolla,16.0
2007.0,Suzuki,Petrol,Suzuki Alto 2007 for sale in Karachi,Manual,1000cc,"96,789 km",800000.0,Alto,18.0
2019.0,Honda,Petrol,Honda Civic 2019 for sale in Karachi,Automatic,1800cc,"40,000 km",5200000.0,Civic,6.0
2020.0,Honda,Hybrid,Honda Vezel 2020 for sale in Karachi,Automatic,1500cc,"130,000 km",7400000.0,Vezel,5.0
2011.0,Honda,Petrol,Honda City 2011 for sale in Karachi,Automatic,1300cc,"101,334 km",2415000.0,City,14.0
2017.0,Honda,Petrol,Honda City 2017 for sale in Karachi,Automatic,1300cc,"90,000 km",3400000.0,City,8.0
2011.0,Lexus,Hybrid,Lexus CT200h 2011 for sale in Karachi,Automatic,1800cc,"209,530 km",4650000.0,CT200h,14.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"2,000 km",5500000.0,Raize,5.0
2002.0,Suzuki,Petrol,Suzuki Bolan 2002 for sale in Karachi,Manual,800cc,"88,300 km",550000.0,Bolan,23.0
2018.0,Daihatsu,Petrol,Daihatsu Mira 2018 for sale in Karachi,Automatic,660cc,"83,000 km",3050000.0,Mira,7.0
1989.0,Toyota,Petrol,Toyota Corolla 1989 for sale in Karachi,Automatic,1300cc,751 km,680000.0,Corolla,36.0
2022.0,Toyota,Petrol,Toyota Corolla 2022 for sale in Karachi,Automatic,1598cc,"35,000 km",6100000.0,Corolla,3.0
2025.0,Suzuki,Petrol,Suzuki Alto 2025 for sale in Karachi,Automatic,660cc,"7,000 km",3150000.0,Alto,0.0
2014.0,Audi,Petrol,Audi A4 2014 for sale in Karachi,Automatic,1800cc,"48,810 km",6500000.0,A4,11.0
2009.0,Lexus,Hybrid,Lexus RX Series 2009 for sale in Karachi,Automatic,3500cc,"102,100 km",8000000.0,RX Series,16.0
